Date,Open,High,Low,Close,Adj Close,Volume
1998-02-01,21.486288,21.486288,20.445642,21.057787,3.760163,1151587
1998-03-01,20.996572,21.119001,19.711067,19.711067,3.519687,1368651
1998-04-01,19.955927,21.792360,19.772282,21.731146,3.958766,1074503
1998-05-01,21.547503,21.731146,20.017139,20.935356,3.813799,768916
1998-06-01,20.996572,21.731146,19.343781,19.343781,3.523862,898171
1998-07-01,19.343781,20.506857,19.343781,19.527424,3.628718,659971
1998-08-01,19.588638,19.955927,18.119492,18.303135,3.401216,459141
1998-09-01,18.425564,19.711067,18.241920,19.343781,3.594593,420447
1998-10-01,19.466209,20.874144,17.813417,20.384426,3.869467,649049
1998-11-01,20.384426,20.506857,18.486778,18.670422,3.544107,386549
1998-12-01,18.792850,19.588638,17.935846,19.282566,3.660308,521630
1999-01-01,19.098923,19.221352,18.119492,18.670422,3.619616,378281
1999-02-01,18.609207,18.915279,17.690989,17.997063,3.489072,340301
1999-03-01,17.874634,18.486778,17.078844,17.323702,3.358528,594224
1999-04-01,17.384916,18.364349,15.732125,17.629774,3.499121,795461
1999-05-01,17.629774,17.752205,16.589128,17.201273,3.414077,506519
1999-06-01,17.078844,17.446131,16.405485,16.895201,3.353327,662118
1999-07-01,16.895201,17.997063,16.405485,16.895201,3.436603,537455
1999-08-01,16.895201,17.078844,16.527914,16.711557,3.399248,367153
1999-09-01,16.650343,19.588638,15.793340,19.588638,3.984467,725725
1999-10-01,19.037708,19.037708,16.221842,16.527914,3.448268,582481
1999-11-01,16.650343,16.772772,15.793340,15.976983,3.333326,503149
1999-12-01,16.038198,17.568560,15.303624,16.527914,3.448268,946977
2000-01-01,16.466700,17.078844,15.364838,16.160627,3.456954,603309
2000-02-01,16.038198,17.446131,15.976983,17.323702,3.705751,589524
2000-03-01,17.262487,17.507345,16.283056,16.283056,3.483144,653133
2000-04-01,16.283056,17.629774,16.221842,17.507345,3.837125,564204
2000-05-01,17.507345,18.303135,16.344271,16.405485,3.595627,373481
2000-06-01,16.405485,17.201273,16.038198,16.038198,3.515130,443829
2000-07-01,16.221842,17.507345,16.221842,17.078844,3.838367,341625
2000-08-01,17.017630,17.201273,16.344271,16.956415,3.810853,321306
2000-09-01,17.078844,17.568560,16.650343,17.201273,3.865884,289046
2000-10-01,17.201273,17.384916,16.283056,16.956415,3.904561,327129
2000-11-01,17.017630,17.017630,15.915769,16.283056,3.749506,304258
2000-12-01,16.038198,18.266405,15.976983,17.727718,4.082169,547664
2001-01-01,17.531832,19.539667,17.531832,19.147894,4.516525,338766
2001-02-01,19.294809,20.244858,18.903036,19.539667,4.608932,276283
2001-03-01,19.539667,20.303623,18.021547,18.952007,4.470318,259439
2001-04-01,18.903036,19.588638,18.139078,19.000978,4.579712,273115
2001-05-01,18.805094,20.685602,18.413321,20.666014,4.981024,504272
2001-06-01,20.519098,21.351616,18.119492,18.119492,4.367249,685702
2001-07-01,18.609207,20.636631,18.609207,20.078356,4.940081,449139
2001-08-01,20.176298,21.645447,20.078356,21.596474,5.313599,450774
2001-09-01,21.547503,21.547503,18.805094,20.910872,5.144917,278937
2001-10-01,20.910872,22.037218,19.588638,21.400587,5.376591,429127
2001-11-01,21.400587,22.340841,21.204700,22.282076,5.598052,315691
2001-12-01,22.184134,23.310480,21.645447,22.722820,5.708782,363577
2002-01-01,22.526934,24.240940,22.037218,22.869736,5.852718,342342
2002-02-01,22.869736,23.937317,22.546522,22.575907,5.777525,289045
2002-03-01,22.673849,23.506367,22.233105,22.761997,5.825149,427085
2002-04-01,22.918707,23.849167,22.037218,22.820765,5.948059,376339
2002-05-01,22.869736,23.457396,21.547503,22.801174,5.942955,650581
2002-06-01,22.673849,23.702253,21.263468,22.037218,5.743836,508661
2002-07-01,21.939276,23.310480,18.383938,22.918707,6.082235,663342
2002-08-01,23.016649,23.555338,21.743389,23.555338,6.251188,603819
2002-09-01,23.702253,25.465231,23.212538,24.289911,6.446132,568391
2002-10-01,24.094025,25.122429,22.174339,23.506367,6.345191,596775
2002-11-01,23.643488,24.289911,22.340841,23.819784,6.429790,541539
2002-12-01,23.898140,24.681684,23.516161,24.240940,6.543476,505192
2003-01-01,24.191969,24.828600,23.947111,24.231146,6.655302,439337
2003-02-01,24.045053,24.485798,23.653280,24.446621,6.714486,373380
2003-03-01,24.387856,24.671890,23.996082,24.485798,6.725243,494265
2003-04-01,24.387856,26.983351,24.299706,25.954947,7.254624,710614
2003-05-01,25.954947,28.403526,25.808031,28.354553,7.925335,1005888
2003-06-01,28.403526,29.872675,28.403526,29.324192,8.196355,803627
2003-07-01,29.480902,33.006855,28.452497,30.362391,8.612100,1616446
2003-08-01,29.774731,31.283056,26.571987,30.117533,8.542644,1372633
2003-09-01,30.264446,32.301666,29.970617,31.096964,8.820457,687847
2003-10-01,31.243879,32.458374,30.940254,31.684624,9.106888,623628
2003-11-01,31.831537,31.841331,29.882467,30.910872,8.884497,562978
2003-12-01,30.705191,31.234083,28.501469,29.892262,8.591721,855905
2004-01-01,29.892262,30.558275,28.991184,29.480902,8.591083,987920
2004-02-01,29.382957,30.146915,28.413321,28.648384,8.348475,1089919
2004-03-01,28.648384,30.352594,28.648384,30.313417,8.833686,892456
2004-04-01,29.970617,30.352594,24.701273,26.425074,7.810893,1965936
2004-05-01,26.248775,28.501469,25.034281,28.452497,8.410173,1077052
2004-06-01,28.432909,30.313417,28.011753,29.167482,8.621513,761052
2004-07-01,29.089128,30.362391,28.403526,30.264446,9.080029,496819
2004-08-01,30.186092,30.362391,29.236044,30.284035,9.085902,491814
2004-09-01,30.284035,30.352594,29.040157,29.245836,8.774421,400538
2004-10-01,29.216454,30.754164,29.147894,30.264446,9.213160,453018
2004-11-01,30.195887,33.055828,30.107738,32.566113,9.913836,591262
2004-12-01,32.693439,35.239960,32.595493,34.436829,10.483325,676921
2005-01-01,34.387856,34.495594,30.734573,31.635651,9.751965,814044
2005-02-01,31.439766,35.200783,31.390793,33.124390,10.210882,779432
2005-03-01,33.055828,34.427032,28.452497,29.745348,9.169262,982201
2005-04-01,29.774731,30.313417,26.934378,29.089128,9.102603,635674
2005-05-01,28.991184,29.872675,25.808031,28.354553,8.872738,1471667
2005-06-01,28.207640,29.392752,28.207640,28.677767,8.973879,598100
2005-07-01,28.354553,29.236044,27.972576,28.677767,9.110645,474152
2005-08-01,28.462292,28.942213,25.357492,27.140059,8.622131,970564
2005-09-01,27.208618,27.717924,25.661118,26.366308,8.376319,653134
2005-10-01,26.444662,27.296768,24.476004,25.122429,8.115203,652520
2005-11-01,25.122429,25.759060,23.800196,24.505386,7.915886,799441
2005-12-01,24.603331,24.975513,23.359451,24.838394,8.023456,1437773
2006-01-01,24.779629,27.022528,24.769833,25.935356,8.531492,1070518
2006-02-01,25.876593,26.278158,25.151812,25.484819,8.383289,478337
2006-03-01,25.386875,26.836435,25.073458,26.229187,8.628145,701326
2006-04-01,26.160627,27.600391,26.082272,26.552401,8.883067,508968
2006-05-01,26.474045,27.453478,25.514202,25.954947,8.683196,606473
2006-06-01,25.954947,26.317335,24.094025,24.799215,8.296543,649970
2006-07-01,24.730656,25.455437,23.604309,24.534769,8.354575,461186
