Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,4.827827,5.519815,4.522064,5.519815,2.647018,174875276
1985-02-01,5.374980,5.632464,5.181867,5.503722,2.639301,124110972
1985-03-01,5.552001,5.696835,5.181867,5.326702,2.554410,115068861
1985-04-01,5.294516,5.761206,5.181867,5.552001,2.683079,88180984
1985-05-01,5.552001,5.986505,5.374980,5.922134,2.861948,122704284
1985-06-01,6.018690,6.356638,5.857763,6.115247,2.955274,131982528
1985-07-01,6.147432,6.227896,5.423259,5.696835,2.771451,113401960
1985-08-01,5.761206,5.825577,5.310609,5.310609,2.583556,90254123
1985-09-01,5.326702,5.552001,5.165774,5.342795,2.599216,111527671
1985-10-01,5.326702,5.922134,5.230145,5.857763,2.873139,120468031
1985-11-01,5.825577,6.372731,5.471537,6.292267,3.086256,192345092
1985-12-01,6.276175,7.080812,6.195711,6.823328,3.346736,159491802
1986-01-01,6.791143,7.579688,6.501473,7.241740,3.575392,134978440
1986-02-01,7.241740,8.609624,6.855514,8.464789,4.179235,124835676
1986-03-01,8.593531,9.028036,8.400418,8.851015,4.369923,122208719
1986-04-01,8.818830,8.867108,7.676244,7.740615,3.840901,166327951
1986-05-01,7.740615,8.239491,7.290018,8.046378,3.992620,139847868
1986-06-01,8.046378,8.142934,7.467038,8.046378,3.992620,126207414
1986-07-01,8.014192,8.110749,7.402667,7.724523,3.854267,120682410
1986-08-01,7.724523,8.496975,7.386575,8.480882,4.231665,98393655
1986-09-01,8.513068,8.545253,6.919885,7.241740,3.613376,138771299
1986-10-01,7.273925,7.724523,7.161276,7.547502,3.789047,100885459
1986-11-01,7.579688,7.676244,7.016441,7.402667,3.716337,93291204
1986-12-01,7.306111,7.982007,7.177369,7.290018,3.659784,196576034
1987-01-01,7.354389,9.382076,7.338296,8.754459,4.422069,209515084
1987-02-01,8.706181,9.687839,8.561346,9.526911,4.812253,148429371
1987-03-01,9.752210,10.460291,9.333798,9.575189,4.836637,230633284
1987-04-01,9.462540,9.720024,8.303862,8.770552,4.452277,205430172
1987-05-01,8.754459,9.011943,7.595780,8.690088,4.411432,115724049
1987-06-01,8.883201,9.526911,8.496975,8.818830,4.476785,101705313
1987-07-01,8.722273,9.623468,8.239491,9.494726,4.845207,124323025
1987-08-01,9.301613,10.267178,9.172870,9.559097,4.878056,119454373
1987-09-01,9.591282,9.784395,8.883201,9.237241,4.713809,105458169
1987-10-01,9.365984,9.687839,5.342795,6.211804,3.201235,198101953
1987-11-01,6.179618,7.112998,5.503722,5.761206,2.984346,104061966
1987-12-01,5.889948,6.243989,5.342795,5.889948,3.051036,116348161
1988-01-01,5.954319,6.919885,5.954319,6.758957,3.530515,101994653
1988-02-01,6.823328,6.919885,6.308360,6.694586,3.526179,68463263
1988-03-01,6.758957,7.241740,6.083061,6.276175,3.305794,101861053
1988-04-01,6.211804,6.855514,6.050876,6.179618,3.254933,87602698
1988-05-01,6.115247,6.533659,5.889948,6.501473,3.451365,68677642
1988-06-01,6.565844,7.145183,6.565844,7.080812,3.758913,88120788
1988-07-01,7.016441,7.306111,6.694586,7.241740,3.844340,59913995
1988-08-01,7.338296,7.821079,7.016441,7.370482,3.939908,105991796
1988-09-01,7.338296,7.692337,6.855514,7.209554,3.853882,72858871
1988-10-01,7.145183,7.756708,6.984256,6.984256,3.733448,71092939
1988-11-01,7.048627,7.177369,6.662401,6.952070,3.741632,62300939
1988-12-01,6.919885,7.306111,6.823328,6.855514,3.689666,58160491
1989-01-01,6.887699,7.917636,6.791143,7.917636,4.294554,81407747
