Date,Open,High,Low,Close,Adj Close,Volume
2004-09-01,2.570070,3.378879,2.475976,3.243243,3.243243,4249913832
2004-10-01,3.273273,5.003754,3.225726,4.770771,4.770771,10272433284
2004-11-01,4.843594,5.045045,4.036787,4.554054,4.554054,11092660236
2004-12-01,4.553303,5.002002,4.215966,4.824575,4.824575,5807878308
2005-01-01,4.939940,5.137638,4.411662,4.895395,4.895395,8198389404
2005-02-01,4.864364,5.425425,4.529530,4.704454,4.704454,13011367608
2005-03-01,4.736987,4.751001,4.318569,4.517267,4.517267,6871082040
2005-04-01,4.548549,5.624124,4.500501,5.505506,5.505506,9058576356
2005-05-01,5.556807,6.966967,5.510761,6.938689,6.938689,10140601248
2005-06-01,7.087087,7.738989,6.692442,7.361111,7.361111,15544507932
2005-07-01,7.383383,7.952953,7.181932,7.201201,7.201201,8189766036
2005-08-01,7.210210,7.500501,6.840591,7.157157,7.157157,5713157124
2005-09-01,7.154905,8.031782,7.132132,7.919419,7.919419,6799321872
2005-10-01,7.848599,9.378128,7.274274,9.312813,9.312813,7710781500
2005-11-01,9.305806,10.791792,9.234484,10.132883,10.132883,8458177356
2005-12-01,10.240240,11.166416,9.985235,10.381882,10.381882,7943316732
2006-01-01,10.573574,11.889640,9.878378,10.827327,10.827327,11949642396
2006-02-01,9.735485,10.172673,8.454204,9.074575,9.074575,11889099000
2006-03-01,9.223223,9.984985,8.297047,9.759760,9.759760,12258289440
2006-04-01,9.747998,11.279279,9.707958,10.458959,10.458959,7405167420
2006-05-01,10.472222,10.496496,9.023273,9.304805,9.304805,7030554408
2006-06-01,9.347848,10.493744,9.299299,10.493744,10.493744,5689528776
2006-07-01,10.511512,10.707958,9.451702,9.674675,9.674675,5095775124
2006-08-01,9.637387,9.759760,9.093093,9.472723,9.472723,4274601120
2006-09-01,9.534284,10.477728,9.427427,10.057558,10.057558,4857193944
2006-10-01,10.057558,12.311311,9.964715,11.921672,11.921672,6334219440
2006-11-01,11.980981,12.837838,11.638138,12.132382,12.132382,4732874388
2006-12-01,12.161662,12.322322,11.319820,11.523524,11.523524,3662901432
2007-01-01,11.661662,12.837838,11.539289,12.550050,12.550050,4978500516
2007-02-01,12.662663,12.662913,11.087087,11.247497,11.247497,4552007436
2007-03-01,11.077828,11.661662,10.935936,11.465465,11.465465,4719931344
2007-04-01,11.455455,12.324825,11.314314,11.796296,11.796296,3714621660
2007-05-01,11.816567,12.732232,11.446697,12.460210,12.460210,3979284732
2007-06-01,12.537538,13.388138,12.452202,13.080581,13.080581,5156774064
2007-07-01,13.150400,13.978478,12.484484,12.762763,12.762763,4660566768
2007-08-01,12.775275,13.183684,12.023524,12.894144,12.894144,3544479972
2007-09-01,12.888388,14.309059,12.784785,14.195946,14.195946,2773775448
2007-10-01,14.263514,17.692694,14.254505,17.692694,17.692694,6211821960
2007-11-01,17.587337,18.699699,15.415916,17.342342,17.342342,6852148992
2007-12-01,17.292543,18.138138,16.328829,17.304304,17.304304,3409151436
2008-01-01,17.339088,17.451702,12.987988,14.121622,14.121622,6305264424
2008-02-01,13.229980,13.539540,11.182432,11.791291,11.791291,7080332580
2008-03-01,11.799550,11.829830,10.313063,11.022773,11.022773,5818795380
2008-04-01,11.204705,14.636136,11.036036,14.371622,14.371622,5716066212
2008-05-01,14.472222,15.076326,13.458709,14.659660,14.659660,4181126688
2008-06-01,14.577077,14.715716,12.890140,13.173674,13.173674,3747632616
2008-07-01,13.002503,13.905906,11.651652,11.855606,11.855606,4159276560
2008-08-01,11.824575,12.779279,11.559059,11.593844,11.593844,2749823424
2008-09-01,11.931181,12.066567,9.527277,10.023023,10.023023,5357776860
2008-10-01,10.289039,10.434935,7.743744,8.992993,8.992993,7963852176
2008-11-01,8.948448,9.318318,6.188689,7.331331,7.331331,6314998680
2008-12-01,7.174174,8.245746,6.571071,7.698949,7.698949,4515775704
