Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,5.791667,6.458333,5.635417,6.343750,2.122342,41346000
1985-02-01,6.343750,6.520833,6.208333,6.312500,2.111887,15868800
1985-03-01,6.302083,6.406250,5.833333,5.854167,1.975035,26331600
1985-04-01,5.843750,6.031250,5.708333,5.739583,1.936375,21951600
1985-05-01,5.760417,5.947917,5.562500,5.916667,1.996120,49117200
1985-06-01,5.979167,6.114583,5.760417,6.114583,2.082690,36098400
1985-07-01,6.114583,6.302083,5.875000,6.239583,2.125265,35571600
1985-08-01,6.250000,6.270833,5.906250,5.947917,2.025920,24592800
1985-09-01,5.958333,5.968750,5.666667,5.750000,1.976258,23434800
1985-10-01,5.750000,5.906250,5.604167,5.708333,1.961937,33100800
1985-11-01,5.708333,6.364583,5.708333,6.354167,2.183909,42571200
1985-12-01,6.343750,6.875000,6.229167,6.770833,2.349206,41648400
1986-01-01,6.750000,6.947917,6.510417,6.750000,2.341978,38256000
1986-02-01,6.770833,7.437500,6.760417,7.354167,2.551599,34671600
1986-03-01,7.343750,7.645833,7.052083,7.635417,2.671156,37599600
1986-04-01,7.625000,7.666667,7.250000,7.416667,2.594630,29468400
1986-05-01,7.416667,7.572917,6.906250,7.322917,2.561832,37176000
1986-06-01,7.322917,7.427083,7.041667,7.250000,2.557361,36870000
1986-07-01,7.250000,7.291667,6.541667,6.677083,2.355271,40570800
1986-08-01,6.666667,7.364583,6.583333,7.322917,2.583081,31663200
1986-09-01,7.322917,7.343750,6.614583,6.708333,2.385658,33238800
1986-10-01,6.729167,6.916667,6.625000,6.906250,2.456045,27319200
1986-11-01,6.895833,7.322917,6.843750,7.322917,2.604222,37203600
1986-12-01,7.302083,7.718750,6.979167,6.979167,2.503116,53413200
1987-01-01,6.958333,8.708333,6.958333,8.312500,2.981323,65071200
1987-02-01,8.354167,8.875000,8.250000,8.739583,3.134498,48452400
1987-03-01,8.729167,9.166667,8.520833,8.666667,3.108346,45982800
1987-04-01,8.625000,9.187500,8.083333,8.656250,3.104611,49621200
1987-05-01,8.666667,8.916667,8.125000,8.583333,3.078458,38186400
1987-06-01,8.645833,9.291667,8.208333,9.041667,3.265475,40689600
