Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,0.000000,0.925781,0.761719,0.867188,0.518022,81916800
1985-02-01,0.000000,0.937500,0.843750,0.890625,0.532022,52435200
1985-03-01,0.000000,0.914063,0.824219,0.847656,0.506355,44560000
1985-04-01,0.000000,0.843750,0.800781,0.824219,0.492354,23424000
1985-05-01,0.000000,0.972656,0.816406,0.902344,0.539023,51849600
1985-06-01,0.000000,0.914063,0.750000,0.839844,0.501688,66160000
1985-07-01,0.832031,0.914063,0.765625,0.800781,0.478353,49459200
1985-08-01,0.800781,0.808594,0.703125,0.750000,0.449490,44579200
1985-09-01,0.750000,0.757813,0.656250,0.664063,0.397986,33923200
1985-10-01,0.664063,0.718750,0.648438,0.695313,0.416715,48691200
1985-11-01,0.695313,0.804688,0.687500,0.718750,0.432594,65910400
1985-12-01,0.718750,0.808594,0.699219,0.808594,0.486668,87763200
1986-01-01,0.808594,0.894531,0.753906,0.890625,0.536040,95849600
1986-02-01,0.890625,1.140625,0.867188,1.089844,0.658149,103833600
1986-03-01,1.089844,1.292969,1.082031,1.214844,0.733635,116345600
1986-04-01,1.203125,1.257813,1.117188,1.207031,0.728918,91971200
1986-05-01,1.203125,1.296875,1.121094,1.277344,0.773374,64073600
1986-06-01,1.273438,1.273438,1.054688,1.125000,0.681137,94793600
1986-07-01,1.132813,1.132813,0.914063,0.917969,0.555789,106518400
1986-08-01,0.925781,0.933594,0.828125,0.875000,0.543238,103392000
1986-09-01,0.867188,0.890625,0.722656,0.765625,0.475333,88384000
1986-10-01,0.769531,0.941406,0.703125,0.851563,0.528687,128448000
1986-11-01,0.847656,0.957031,0.765625,0.867188,0.540640,112963200
1986-12-01,0.867188,0.910156,0.789063,0.812500,0.506545,93532800
1987-01-01,0.812500,0.925781,0.800781,0.863281,0.538204,117670400
1987-02-01,0.855469,1.015625,0.839844,1.007813,0.630584,77654400
1987-03-01,1.011719,1.023438,0.949219,0.960938,0.601254,69472000
1987-04-01,0.953125,1.015625,0.781250,0.820313,0.513266,85782400
1987-05-01,0.828125,0.871094,0.726563,0.851563,0.534483,81644800
1987-06-01,0.859375,0.902344,0.812500,0.851563,0.534483,77804800
1987-07-01,0.851563,0.871094,0.800781,0.851563,0.534483,68739200
1987-08-01,0.851563,0.917969,0.835938,0.859375,0.541603,83840000
1987-09-01,0.859375,0.871094,0.769531,0.769531,0.484980,61081600
1987-10-01,0.773438,0.804688,0.507813,0.574219,0.361889,116524800
1987-11-01,0.570313,0.703125,0.523438,0.527344,0.333847,54889600
1987-12-01,0.535156,0.566406,0.476563,0.503906,0.319008,86758400
1988-01-01,0.511719,0.609375,0.507813,0.601563,0.380832,80457600
1988-02-01,0.617188,0.632813,0.562500,0.628906,0.400661,52041600
1988-03-01,0.621094,0.656250,0.589844,0.605469,0.385730,46886400
1988-04-01,0.601563,0.656250,0.597656,0.625000,0.398173,42537600
1988-05-01,0.632813,0.664063,0.593750,0.621094,0.397944,45385600
1988-06-01,0.617188,0.726563,0.617188,0.671875,0.430480,54454400
1988-07-01,0.667969,0.691406,0.625000,0.679688,0.435486,31708800
1988-08-01,0.679688,0.687500,0.585938,0.621094,0.400003,38390400
1988-09-01,0.621094,0.667969,0.605469,0.656250,0.422644,33868800
1988-10-01,0.656250,0.761719,0.636719,0.742188,0.477991,32691200
1988-11-01,0.738281,0.750000,0.644531,0.652344,0.422473,64131200
1988-12-01,0.652344,0.667969,0.601563,0.656250,0.425003,38284800
1989-01-01,0.652344,0.718750,0.648438,0.714844,0.462949,33971200
1989-02-01,0.718750,0.765625,0.691406,0.734375,0.478315,35331200
1989-03-01,0.734375,0.804688,0.710938,0.730469,0.475771,46272000
1989-04-01,0.734375,0.796875,0.695313,0.792969,0.516479,58451200
1989-05-01,0.789063,0.800781,0.750000,0.785156,0.514132,31116800
1989-06-01,0.781250,0.824219,0.773438,0.789063,0.516690,41107200
1989-07-01,0.789063,0.832031,0.781250,0.832031,0.544827,26867200
1989-08-01,0.828125,0.980469,0.824219,0.980469,0.645062,73401600
1989-09-01,0.980469,0.988281,0.914063,0.960938,0.632212,34006400
1989-10-01,0.964844,1.003906,0.882813,0.937500,0.616792,39283200
1989-11-01,0.929688,0.945313,0.894531,0.937500,0.619105,26380800
1989-12-01,0.945313,0.976563,0.902344,0.921875,0.608786,38992000
1990-01-01,0.917969,0.929688,0.800781,0.851563,0.562354,47065600
1990-02-01,0.843750,0.867188,0.742188,0.816406,0.541513,26281600
1990-03-01,0.812500,1.078125,0.804688,1.027344,0.681426,188144000
1990-04-01,1.015625,1.105469,1.000000,1.078125,0.715109,101795200
1990-05-01,1.082031,1.484375,1.074219,1.476563,0.983337,147433600
1990-06-01,1.496094,1.550781,1.402344,1.519531,1.011953,158732800
1990-07-01,1.519531,1.546875,0.917969,0.933594,0.621740,292176000
1990-08-01,0.937500,0.953125,0.652344,0.753906,0.503490,151644800
1990-09-01,0.750000,0.769531,0.597656,0.617188,0.412183,90320000
1990-10-01,0.625000,0.683594,0.597656,0.601563,0.401748,100915200
1990-11-01,0.601563,0.679688,0.574219,0.644531,0.433209,80121600
1990-12-01,0.660156,0.789063,0.648438,0.765625,0.514599,65091200
1991-01-01,0.765625,0.871094,0.734375,0.796875,0.535604,60928000
1991-02-01,0.796875,1.000000,0.781250,0.910156,0.615093,73017600
1991-03-01,0.914063,1.023438,0.851563,0.968750,0.654691,65507200
1991-04-01,0.964844,1.089844,0.960938,1.035156,0.699569,65056000
1991-05-01,1.035156,1.082031,0.894531,1.078125,0.731616,75270400
1991-06-01,1.078125,1.160156,0.972656,0.980469,0.665346,47507200
1991-07-01,0.988281,1.125000,0.988281,1.070313,0.726314,39353600
1991-08-01,1.062500,1.093750,0.937500,1.074219,0.732119,85734400
1991-09-01,1.074219,1.082031,0.992188,1.050781,0.716145,39065600
1991-10-01,1.046875,1.062500,0.718750,0.808594,0.551086,137692800
1991-11-01,0.808594,0.953125,0.808594,0.843750,0.577676,102329600
1991-12-01,0.835938,1.074219,0.800781,1.066406,0.730118,113542400
1992-01-01,1.042969,1.292969,1.011719,1.281250,0.877211,160835200
1992-02-01,1.281250,1.359375,1.175781,1.210938,0.832426,124624000
1992-03-01,1.199219,1.296875,1.175781,1.179688,0.810944,98467200
1992-04-01,1.171875,1.242188,1.082031,1.183594,0.813629,63289600
1992-05-01,1.199219,1.406250,1.179688,1.371094,0.946138,102934400
1992-06-01,1.363281,1.460938,1.140625,1.226563,0.846402,118880000
1992-07-01,1.210938,1.476563,1.132813,1.476563,1.018917,112443200
1992-08-01,1.468750,1.539063,1.000000,1.117188,0.773705,201860800
1992-09-01,1.125000,1.171875,1.007813,1.156250,0.800756,128193600
1992-10-01,1.171875,1.234375,1.093750,1.187500,0.822399,77094400
1992-11-01,1.179688,1.414063,1.156250,1.414063,0.983101,87521600
1992-12-01,1.421875,1.585938,1.335938,1.507813,1.048279,113443200
1993-01-01,1.515625,1.796875,1.507813,1.726563,1.200361,95452800
1993-02-01,1.718750,1.875000,1.664063,1.781250,1.242396,120324800
1993-03-01,1.789063,2.210938,1.781250,2.117188,1.476709,155539200
1993-04-01,2.125000,2.125000,1.750000,1.906250,1.329582,96032000
1993-05-01,1.906250,2.437500,1.875000,2.359375,1.649821,95195200
1993-06-01,2.359375,2.460938,2.218750,2.445313,1.709914,72800000
1993-07-01,2.437500,2.500000,2.320313,2.351563,1.644358,56380800
1993-08-01,2.343750,2.554688,2.296875,2.500000,1.751783,104361600
1993-09-01,2.484375,2.875000,2.367188,2.820313,1.976230,104756800
1993-10-01,2.765625,3.085938,2.742188,2.914063,2.041922,82017600
1993-11-01,2.921875,3.359375,2.898438,3.203125,2.248289,76681600
1993-12-01,3.265625,3.742188,3.226563,3.718750,2.610208,94300800
1994-01-01,3.687500,3.875000,3.320313,3.812500,2.676011,126193600
1994-02-01,3.812500,4.164063,3.468750,4.132813,2.905057,114649600
1994-03-01,4.125000,4.320313,3.921875,4.031250,2.833665,131300800
1994-04-01,3.953125,4.562500,3.734375,4.421875,3.108245,77548800
1994-05-01,4.390625,4.718750,3.812500,3.921875,2.759938,107900800
1994-06-01,3.937500,4.453125,3.906250,4.281250,3.012842,123896000
1994-07-01,4.296875,4.578125,4.234375,4.500000,3.166782,70832000
1994-08-01,4.500000,4.609375,3.750000,4.515625,3.181753,120052000
1994-09-01,4.468750,4.968750,4.296875,4.828125,3.401945,98442400
1994-10-01,4.859375,5.109375,4.531250,4.968750,3.501030,76809600
1994-11-01,5.000000,5.171875,4.531250,4.671875,3.295714,72340000
1994-12-01,4.625000,4.781250,4.140625,4.343750,3.064243,117824000
1995-01-01,4.343750,4.781250,4.156250,4.593750,3.240602,61490400
1995-02-01,4.625000,4.859375,4.187500,4.203125,2.968984,94361600
1995-03-01,4.234375,4.328125,3.906250,4.312500,3.046245,128173600
1995-04-01,4.343750,4.468750,3.437500,3.609375,2.549573,159868800
1995-05-01,3.578125,3.796875,3.265625,3.390625,2.395467,164272800
1995-06-01,3.375000,3.750000,3.250000,3.734375,2.638325,158416000
1995-07-01,3.734375,4.656250,3.718750,4.609375,3.256509,155400000
1995-08-01,4.593750,4.734375,4.109375,4.156250,2.940314,119516000
