Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,13.381902,14.877301,12.500000,14.455521,4.971638,23540786
1985-02-01,14.263804,16.411043,13.918712,15.529141,5.340889,29822480
1985-03-01,15.644172,16.334356,14.110429,14.838957,5.118646,22144528
1985-04-01,14.915644,15.184049,13.957055,14.455521,4.986377,15230068
1985-05-01,14.493865,16.372700,13.650307,15.835890,5.462534,22593430
1985-06-01,15.720859,16.027607,15.299080,15.720859,5.444522,14724116
1985-07-01,15.759202,17.791410,15.452454,16.372700,5.670270,24800450
1985-08-01,16.602760,16.679447,15.682515,16.334356,5.656994,10787340
1985-09-01,16.372700,16.449387,14.225460,14.493865,5.038967,12510576
1985-10-01,14.493865,14.838957,13.266871,13.995399,4.865671,22530186
1985-11-01,14.033742,15.299080,13.918712,14.685583,5.105620,24286674
1985-12-01,14.570552,15.184049,14.225460,15.069018,5.260178,25006808
1986-01-01,15.030675,15.260736,13.496933,14.148773,4.938946,26606164
1986-02-01,14.110429,17.139570,14.072086,17.139570,5.982953,28669418
1986-03-01,17.101227,18.443253,15.682515,17.791410,6.236610,24106722
1986-04-01,17.791410,17.868097,16.104294,16.334356,5.725857,17335050
1986-05-01,16.334356,17.523006,16.065950,16.832823,5.900589,14709772
1986-06-01,16.832823,17.484663,15.759202,17.101227,6.022753,22352842
1986-07-01,17.101227,17.599693,14.187117,14.762270,5.199014,26710484
1986-08-01,14.723926,15.567485,14.340491,14.723926,5.185511,13994528
1986-09-01,14.762270,15.069018,13.381902,13.535276,4.790903,16606114
1986-10-01,13.535276,14.417178,13.190184,14.225460,5.035194,19058286
1986-11-01,14.340491,18.481594,13.688650,16.871166,5.971659,58826700
1986-12-01,16.411043,17.868097,15.184049,15.375767,5.472758,30783528
1987-01-01,15.452454,16.717791,15.260736,16.717791,5.950430,24931176
1987-02-01,16.641104,17.484663,15.989264,16.219324,5.773009,20399776
1987-03-01,16.142637,16.334356,15.337423,15.759202,5.635026,28990528
1987-04-01,15.567485,16.334356,13.957055,14.110429,5.045473,28526630
1987-05-01,14.187117,16.986197,13.190184,15.529141,5.552762,36092112
1987-06-01,15.337423,16.832823,14.570552,15.835890,5.706222,39786670
1987-07-01,15.759202,18.021473,15.490798,16.794479,6.051633,41613248
1987-08-01,16.756136,18.865030,16.526073,17.638037,6.355597,32022654
1987-09-01,17.484663,18.328220,15.989264,16.411043,5.950829,31396408
1987-10-01,16.526073,17.791410,8.819018,12.384969,4.490929,44323938
