Date,Open,High,Low,Close,Adj Close,Volume
1998-08-01,55.397781,58.395748,42.564972,42.945683,17.051188,2002462
1998-09-01,42.437737,48.790524,33.645622,38.117722,15.134287,2757980
1998-10-01,36.999447,40.887066,30.240105,37.965637,15.073908,3829184
1998-11-01,40.633587,46.757751,40.150494,44.521206,17.676731,2045085
1998-12-01,43.453625,44.521206,37.889095,40.963604,16.264217,2162233
1999-01-01,40.963604,47.215996,38.766815,42.563976,16.899632,2646372
1999-02-01,42.941704,42.941704,35.287743,35.536247,14.109342,2589388
1999-03-01,35.784756,37.424889,31.908072,36.947758,14.669770,2554578
1999-04-01,35.287743,44.233932,35.039238,39.263828,15.589346,3509616
1999-05-01,39.412930,40.506355,33.299702,33.299702,13.221337,2480617
1999-06-01,34.293724,38.717117,33.796711,36.082958,14.326406,3574555
1999-07-01,36.778774,37.076981,31.609865,32.405083,12.866138,4796142
1999-08-01,32.305679,33.985577,28.826607,33.548206,13.320004,2367056
1999-09-01,32.703289,34.591930,28.389238,29.522423,11.721601,2513654
1999-10-01,30.367340,33.399105,28.339537,32.285801,12.818778,2213867
1999-11-01,33.488567,33.697311,25.645741,25.943947,10.300805,4827541
1999-12-01,26.043348,33.289761,25.347534,31.063154,12.333338,5496696
2000-01-01,32.603886,32.603886,26.987669,28.428999,11.287473,3491807
2000-02-01,28.627804,28.826607,22.077206,23.379374,9.282564,4064690
2000-03-01,24.452915,27.733185,23.110987,26.152691,10.383686,4567118
2000-04-01,27.087070,27.126831,24.045366,24.651718,9.787737,1572610
2000-05-01,24.651718,29.025412,24.651718,27.236174,10.813872,2906744
2000-06-01,27.285875,28.130793,24.075188,24.592077,10.067925,1343079
2000-07-01,24.602018,28.379297,24.204411,28.081093,11.496318,2061258
2000-08-01,28.130793,30.894171,26.937967,28.836548,11.805600,2186051
2000-09-01,28.935949,31.609865,27.236174,31.301720,12.814833,1863508
2000-10-01,31.768909,34.134678,29.820627,34.134678,13.974638,4775422
2000-11-01,34.343426,35.337444,31.112856,32.653587,13.368282,8123245
2000-12-01,32.265919,34.790733,29.104933,31.510464,12.900293,4102143
2001-01-01,31.510464,34.253963,29.800749,31.659567,12.961335,3741365
2001-02-01,31.649628,36.669434,30.764948,35.754932,14.637964,5626868
2001-03-01,35.685352,38.766815,28.776905,31.510464,12.900293,9866686
2001-04-01,31.212257,34.293724,28.130793,34.184380,13.994985,3306427
2001-05-01,34.184380,39.253887,33.309643,37.176384,15.219903,5311269
2001-06-01,37.623692,39.760838,33.816593,36.172421,14.808883,5677158
2001-07-01,36.261883,37.275787,32.116817,35.277805,14.918639,2843125
2001-08-01,34.989536,35.436848,30.128775,31.560165,13.346481,2192765
2001-09-01,31.609865,33.399105,20.655754,26.212332,11.084938,6333113
2001-10-01,26.838566,29.920031,24.621899,28.230194,11.938273,3978697
2001-11-01,28.627804,36.043201,27.733185,32.782810,13.863529,2938539
2001-12-01,32.743050,35.585949,31.351421,34.641628,14.649606,2453429
2002-01-01,34.641628,36.679375,31.808670,36.599850,15.477718,2978056
2002-02-01,36.410988,36.917938,32.106876,35.784756,15.133023,3219564
2002-03-01,35.615772,40.506355,35.287743,40.257851,17.024649,6044066
2002-04-01,40.257851,40.257851,34.144619,35.576012,15.044744,3611866
2002-05-01,35.576012,39.343349,34.094917,37.921898,16.597616,3490845
2002-06-01,37.703217,37.703217,29.820627,32.703289,14.313537,3431131
2002-07-01,32.454784,33.697311,25.049328,33.418983,14.626777,5750867
2002-08-01,32.812634,34.591930,28.876308,32.703289,14.313537,3359503
2002-09-01,32.305679,32.802692,23.955906,26.540359,11.616151,3593717
2002-10-01,25.894245,30.605906,21.868462,27.584082,12.072969,4956998
2002-11-01,27.037371,30.108894,25.347534,29.512482,12.916987,4932383
2002-12-01,30.118835,30.605906,24.095068,24.850525,10.876549,3407454
2003-01-01,24.850525,28.329597,24.164648,28.329597,12.399263,4273120
2003-02-01,28.627804,29.313679,24.910166,27.037371,11.833685,3610651
2003-03-01,27.434978,27.703363,20.804857,21.808819,9.545258,7077898
2003-04-01,21.490732,25.546337,21.281988,22.713379,9.941163,4678188
2003-05-01,22.713379,23.498655,20.476831,21.619955,10.011621,5777284
2003-06-01,22.067265,26.331615,21.679598,25.953888,12.018550,4823089
2003-07-01,25.546337,26.749104,24.055307,26.550299,12.294730,4305163
2003-08-01,26.271975,30.456802,25.844545,30.118835,13.947224,4537678
2003-09-01,30.218237,31.361361,25.546337,26.480719,12.262514,4371149
2003-10-01,25.854485,30.267939,25.615919,29.114874,13.482317,4127308
2003-11-01,28.876308,30.267939,26.838566,27.275934,12.630753,6153053
2003-12-01,27.574141,29.323618,26.997608,28.578102,13.233752,2771951
2004-01-01,28.578102,28.896189,26.271975,27.265995,12.626151,4774506
2004-02-01,27.335575,27.514500,25.128849,25.556278,11.834428,5288466
2004-03-01,25.844545,26.609941,22.961884,23.906204,11.241737,5667781
2004-04-01,24.154709,26.550299,23.916143,24.860464,11.690471,6043446
2004-05-01,24.602018,25.327654,23.448954,23.955906,11.755664,3380367
2004-06-01,23.866444,24.602018,22.494694,23.617937,11.589816,4941337
2004-07-01,23.856503,23.856503,21.759117,22.991705,11.282511,4823155
2004-08-01,23.210388,23.439014,20.804857,21.669657,10.633754,3811237
2004-09-01,21.729298,22.862482,21.510612,21.778999,10.687410,3845395
2004-10-01,21.898281,25.685501,21.808819,25.029448,12.282475,7818920
2004-11-01,24.850525,26.003588,24.353514,24.492676,12.019070,3937697
2004-12-01,24.234232,25.099030,23.955906,24.264051,11.906878,2918552
2005-01-01,24.303812,27.305756,24.303812,27.305756,13.399506,5700670
2005-02-01,27.265995,28.538342,26.788864,27.504560,13.497066,3362634
2005-03-01,27.156652,28.071152,26.232212,27.653664,13.860679,3386677
2005-04-01,27.345516,27.623842,23.677580,24.204411,12.131827,3151889
2005-05-01,24.273991,26.222273,24.095068,26.013529,13.634684,3531440
2005-06-01,25.953888,29.323618,25.953888,29.144693,15.275846,4930807
2005-07-01,28.916069,34.641628,28.578102,33.856354,17.745407,6910981
2005-08-01,34.154560,34.174438,30.615845,31.997534,16.771128,4195867
2005-09-01,31.918013,38.965622,31.391182,37.752914,19.787741,15342665
2005-10-01,37.782738,39.830421,32.603886,33.697311,17.662048,7227864
2005-11-01,33.786774,34.830494,31.430943,32.355381,16.958691,6123897
2005-12-01,32.454784,33.796711,31.580046,32.305679,16.932640,5009045
2006-01-01,32.255981,35.963676,32.255981,35.247982,18.474813,6739982
2006-02-01,35.188343,43.836323,35.049179,42.981464,22.528229,11932164
2006-03-01,42.772720,45.327354,39.929821,45.019211,23.765810,8691894
2006-04-01,44.870106,47.881989,43.458595,43.736923,23.088888,5384017
2006-05-01,43.736923,44.681244,36.589912,39.045143,20.612080,6390778
2006-06-01,39.273769,39.681316,34.790733,39.263828,21.323399,4784192
2006-07-01,39.462631,42.216068,36.192303,41.689240,22.640589,6862036
2006-08-01,41.649479,45.426758,40.844322,44.074890,23.936193,9642524
2006-09-01,44.223991,47.375038,42.424812,46.371078,25.183201,9898893
2006-10-01,46.718987,53.180122,45.734905,51.440582,27.936342,19026006
2006-11-01,51.092678,57.315247,50.734829,52.086697,28.287243,71548364
2006-12-01,51.997234,56.351048,50.754711,56.211884,30.527540,34241347
2007-01-01,56.211884,57.633335,53.289463,56.460388,30.662504,60977738
2007-02-01,56.838120,67.593422,55.824219,66.251495,35.979862,112168449
2007-03-01,66.211739,83.994774,62.394695,76.569435,41.583328,187173177
2007-04-01,76.549553,77.533638,72.662933,74.094322,40.239140,20759376
2007-05-01,74.094322,75.545593,68.388641,72.742455,40.199989,12503723
2007-06-01,73.159943,77.126083,69.004936,76.688721,42.380836,9368302
2007-07-01,75.744400,82.891411,73.478027,82.553444,45.621880,8806555
2007-08-01,81.499779,91.936996,80.217491,91.300827,50.455994,16567927
2007-09-01,91.072197,96.221230,90.654709,95.923019,53.010361,5844845
2007-10-01,95.426010,131.707779,94.948883,130.216751,71.962273,19344026
2007-11-01,131.399628,131.896637,96.479675,103.070030,56.960045,11755394
2007-12-01,101.907028,103.964653,95.227211,99.402100,54.933037,4514297
2008-01-01,99.402100,100.545219,85.485802,92.344543,51.032776,9385739
2008-02-01,92.344543,94.074142,88.100075,91.380348,50.499939,6638399
2008-03-01,90.108002,109.054039,90.108002,104.620705,57.817020,12327197
2008-04-01,104.372200,108.845299,99.750000,105.356277,58.223499,8096460
2008-05-01,105.356277,107.533188,95.724220,96.877281,54.519299,4490909
2008-06-01,95.426010,97.911064,88.278999,91.479752,51.481754,6327906
2008-07-01,90.495667,103.089912,82.106133,99.779823,56.152744,12104159
2008-08-01,98.785805,106.211136,95.495590,104.670410,58.905018,4500419
2008-09-01,102.682365,112.393951,82.951050,87.503662,49.244137,18656078
2008-10-01,88.438042,88.438042,35.794693,48.210014,27.130987,20684431
2008-11-01,47.911812,48.508224,28.081093,31.808670,17.900858,9306769
2008-12-01,32.305679,41.212109,28.935949,37.792679,21.268457,6394995
2009-01-01,37.792679,45.724964,31.560165,38.518311,21.676821,5112979
2009-02-01,38.766815,39.412930,33.448807,35.407024,19.925892,4036400
2009-03-01,34.194321,45.118610,29.373320,43.080868,24.244476,9851877
2009-04-01,42.464577,58.746639,42.464577,47.713005,26.851290,10802307
2009-05-01,47.713005,50.536026,40.884083,50.178177,29.347422,7956411
2009-06-01,50.695068,54.333183,45.277653,49.462482,28.928839,5447194
2009-07-01,50.575787,58.130344,47.394920,54.661213,31.969387,9911251
2009-08-01,54.561810,68.597389,54.392826,65.078552,38.062122,11375786
2009-09-01,65.993050,81.400375,62.722721,79.114128,46.271023,9678632
2009-10-01,79.332809,82.404335,63.120331,67.265396,39.341122,10747104
2009-11-01,65.764427,71.450226,51.231838,56.162186,32.847256,34957415
2009-12-01,57.901722,68.637146,57.852020,65.346939,38.219082,25152663
2010-01-01,65.346939,67.384682,55.038940,58.249626,34.068119,22563854
2010-02-01,58.150227,62.573620,54.671154,59.442451,34.765766,23186746
2010-03-01,59.889763,73.756355,59.263531,67.900002,39.712280,46046520
2010-04-01,68.099998,76.459999,67.019997,72.540001,42.426052,47116178
2010-05-01,72.739998,74.000000,64.019997,71.730003,42.886841,34412766
2010-06-01,71.500000,78.230003,68.500000,72.379997,43.275467,24463979
2010-07-01,71.500000,81.750000,69.809998,81.309998,48.614643,21219869
2010-08-01,81.750000,85.160004,76.160004,78.529999,46.952503,18834739
2010-09-01,79.029999,92.709999,77.680000,88.529999,52.931435,18127377
2010-10-01,88.430000,109.400002,81.800003,108.000000,64.572388,25765734
2010-11-01,109.400002,129.000000,103.800003,123.800003,74.019104,21799766
2010-12-01,124.550003,139.449997,117.400002,121.400002,72.584160,21933473
2011-01-01,124.199997,133.250000,109.400002,118.000000,70.551338,25420937
2011-02-01,119.000000,129.399994,111.500000,122.900002,73.481003,22087633
2011-03-01,123.500000,125.750000,103.300003,114.449997,68.428810,26758767
2011-04-01,115.099998,133.000000,107.250000,133.000000,79.519714,21330968
2011-05-01,134.000000,135.100006,120.300003,123.400002,73.779938,28138595
2011-06-01,124.449997,144.250000,120.650002,142.350006,86.586891,23584300
2011-07-01,142.000000,152.199997,133.149994,139.449997,84.822914,29008750
2011-08-01,143.949997,144.300003,100.650002,115.949997,70.528625,51750816
2011-09-01,116.099998,116.900002,97.500000,100.050003,60.857174,44990587
2011-10-01,97.400002,135.449997,86.400002,126.800003,77.128326,39479309
2011-11-01,122.500000,132.899994,109.750000,127.650002,77.645363,34250999
2011-12-01,127.400002,130.800003,113.199997,115.750000,70.406975,22323639
2012-01-01,115.449997,141.550003,114.949997,135.350006,82.329025,26989074
2012-02-01,136.199997,147.199997,134.600006,140.350006,85.370354,25710587
2012-03-01,139.850006,144.800003,128.850006,131.850006,80.200104,28974997
2012-04-01,132.850006,144.649994,120.550003,143.100006,87.043098,29089866
2012-05-01,143.100006,145.500000,125.750000,129.100006,80.466133,25894696
2012-06-01,129.149994,129.300003,115.949997,124.599998,77.661354,27411916
2012-07-01,124.000000,141.000000,122.599998,139.000000,86.636650,26921650
2012-08-01,138.399994,148.899994,135.600006,140.399994,87.509247,18650864
2012-09-01,139.750000,155.649994,132.500000,141.949997,88.475334,23619653
2012-10-01,141.949997,164.050003,139.949997,159.600006,99.476341,24170046
2012-11-01,159.149994,167.899994,150.300003,166.449997,103.745834,22476601
2012-12-01,167.500000,174.449997,163.000000,172.149994,107.298561,13409030
2013-01-01,172.149994,187.399994,170.500000,182.149994,113.531418,15762289
2013-02-01,182.449997,187.300003,161.699997,167.250000,104.244461,20271223
2013-03-01,167.850006,171.449997,152.649994,155.000000,96.609238,24975817
2013-04-01,155.000000,158.500000,136.600006,153.899994,95.923599,28739210
2013-05-01,153.899994,174.899994,150.750000,168.949997,107.819359,22188470
2013-06-01,167.600006,169.800003,146.350006,155.550003,99.267845,26258335
2013-07-01,156.149994,180.050003,150.949997,178.649994,114.009636,21408149
2013-08-01,180.600006,187.000000,169.550003,172.100006,109.829628,17629707
2013-09-01,175.100006,185.300003,167.500000,174.250000,111.201683,22673192
2013-10-01,174.500000,188.300003,166.500000,187.199997,119.466034,23082153
2013-11-01,189.649994,196.899994,187.899994,195.300003,124.635216,15431519
2013-12-01,195.750000,204.500000,188.000000,204.149994,130.283051,14379834
2014-01-01,204.149994,205.000000,185.250000,188.050003,120.008476,18895820
2014-02-01,188.149994,203.000000,179.149994,189.000000,120.614731,24305727
2014-03-01,184.149994,190.949997,174.899994,188.100006,120.040375,22548175
2014-04-01,189.350006,199.899994,187.550003,194.100006,123.869423,19289534
